usedate	level	code	text
2003/01/01	kood	JKW97	Muu laparoskoopiline operatsioon sapiteedel
2003/01/01	kood	JKW98	Muu transluminaalne endoskoopiline operatsioon sapiteedel
2003/01/01	kood	JLA00	Pankrease revisioon
2003/01/01	kood	JLA10	Pankrease biopsia
2003/01/01	kood	JLA20	Pankrease nõelbiopsia
2003/01/01	kood	JLA21	Pankrease laparoskoopiline nõelbiopsia
2003/01/01	kood	JLB00	Pankrease intsisioon
2003/01/01	kood	JLB10	Pankreatikolitotoomia
2003/01/01	kood	JLB12	Transduodenaalne endoskoopiline pankrease juha avause intsisioon
2003/01/01	kood	JLB22	Transduodenaalne endoskoopiline kivide eemaldamine pankrease juhast
2003/01/01	kood	JLB25	Transduodenaalne endoskoopiline litotripsia pankrease juhas 
2003/01/01	kood	JLB28	Endoskoopiline pankrease juha sisemine dreenimine
2003/01/01	kood	JLB35	Transduodenaalne endoskoopiline võõrkeha eemaldamine pankrease juhast
2003/01/01	kood	JLB38	Endoskoopiline pankrease juha väline dreenimine
2003/01/01	kood	JLB42	Transduodenaalne endoskoopiline pankrease juha dilateerimine
2003/01/01	kood	JLB96	Pankrease muu intsisioon, dreenimine või dilateerimine
2003/01/01	kood	JLB98	Muu transduodenaalne endoskoopiline pankrease intsisioon, dreenimine või dilateerimine
2003/01/01	kood	JLC00	Pankrease lesiooni ekstsisioon
2003/01/01	kood	JLC10	Distaalne pankreatektoomia
2003/01/01	kood	JLC20	Totaalne pankreatektoomia
2003/01/01	kood	JLC30	Pankreatoduodenektoomia
2003/01/01	kood	JLC40	Totaalne pankreatoduodenektoomia
2003/01/01	kood	JLC50	Atüüpiline pankreatektoomia
2003/01/01	kood	JLC96	Muu pankreatektoomia
2003/01/01	kood	JLD00	Pankreatikojejunostoomia
2003/01/01	kood	JLD10	Pankrease pseudotsüsti anastomoos maoga
2003/01/01	kood	JLD12	Pankrease pseudotsüsti endoskoopiline dreenimine
2003/01/01	kood	JLD20	Pankrease pseudotsüsti anastomoos jejuunumiga
2003/01/01	kood	JLD22	Pankrease pseudotsüsti endoskoopiline dreenimine jejuunumisse
2003/01/01	kood	JLE00	Allogeense pankrease totaalne transplantatsioon koos pankreatikotsüstostoomiaga
2003/01/01	kood	JLE03	Allogeense pankrease totaalne transplantatsioon koos pankreatikoenterostoomiaga
2003/01/01	kood	JLE10	Allogeense pankrease segmentaarne transplantatsioon
2003/01/01	kood	JLE16	Allogeense pankrease segmentaarne transplantatsioon elusdoonorilt
2003/01/01	kood	JLE20	Allogeenne Langerhansi saarekeste rakkude transplantatsioon
2003/01/01	kood	JLE30	Ksenogeenne Langerhansi saarekeste rakkude transplantatsioon
2003/01/01	kood	JLE40	Transplanteeritud pankrease totaalne eemaldamine
2003/01/01	kood	JLE50	Transplanteeritud pankrease juha oklusioon
2003/01/01	kood	JLE56	Pankreatikotsüstostoomia muutmine pankreatikoenterostoomiaks
2003/01/01	kood	JLE96	Pankrease muu transplantatsioon või sellega seotud operatsioon
2003/01/01	kood	JLT00	Pankrease juha kivide kehaväline purustamine
2003/01/01	kood	JLW96	Muu operatsioon pankreasel
2003/01/01	kood	JLW97	Muu laparoskoopiline operatsioon pankreasel
2003/01/01	kood	JLW98	Muu transluminaalne endoskoopiline operatsioon pankreasel
2003/01/01	kood	JMA00	Osaline splenektoomia
2003/01/01	kood	JMA10	Transabdominaalne totaalne splenektoomia
2003/01/01	kood	JMA11	Laparoskoopiline totaalne splenektoomia
2003/01/01	kood	JMA20	Transtorakaalne totaalne splenektoomia
2003/01/01	kood	JMB00	Põrna biopsia
2003/01/01	kood	JMB01	Laparoskoopiline põrna biopsia
2003/01/01	kood	JMB10	Põrna vigastuse korrektsioon
2003/01/01	kood	JMW96	Muu operatsioon põrnal
2003/01/01	kood	JMW97	Muu laparoskoopiline operatsioon põrnal
2003/01/01	kood	JWA00	Haava dehistsentsi korrektsioon gastroenteroloogilises kirurgias
2003/01/01	kood	JWB00	Kordusoperatsioon pindmise infektsiooni korral gastroenteroloogilises kirurgias
2003/01/01	kood	JWC00	Kordusoperatsioon süvainfektsiooni korral gastroenteroloogilises kirurgias
2003/01/01	kood	JWC01	Perkutaanne endoskoopiline kordusoperatsioon süvainfektsioonide korral gastroenteroloogilises kirurgias
2003/01/01	kood	JWD00	Kordusoperatsioon pindmise verejooksu korral gastroenteroloogilises kirurgias
2003/01/01	kood	JWE00	Kordusoperatsioon sisemise verejooksu korral gastroenteroloogilises kirurgias
2003/01/01	kood	JWE01	Perkutaanne endoskoopiline kordusoperatsioon sisemise verejooksu korral gastroenteroloogilises kirurgias
2003/01/01	kood	JWE02	Transluminaalne endoskoopiline kordusoperatsioon sisemise verejooksu korral gastroenteroloogilises kirurgias
2003/01/01	kood	JWF00	Kordusoperatsioon anastomoosi või õmbluse dehistsentsi korral gastroenteroloogilises kirurgias
2003/01/01	kood	JWF01	Perkutaanne endoskoopiline kordusoperatsioon anastomoosi või õmbluse dehistsentsi korral gastroenteroloogilises kirurgias
2003/01/01	kood	JWW96	Muu kordusoperatsioon gastroenteroloogilises kirurgias
2003/01/01	kood	JWW97	Muu perkutaanne endoskoopiline kordusoperatsioon gastroenteroloogilises kirurgias 
2003/01/01	kood	JWW98	Muu transluminaalne endoskoopiline kordusoperatsioon gastroenteroloogilises kirurgias
2003/01/01	kood	KAA00	Neeru eksploratsioon
2003/01/01	kood	KAA01	Perkutaanne endoskoopiline neeru eksploratsioon
2003/01/01	kood	KAA20	Eksploratiivne nefrotoomia
2003/01/01	kood	KAA21	Perkutaanne endoskoopiline eksploratiivne nefrotoomia
2003/01/01	kood	KAA30	Eksploratiivne püelotoomia
2003/01/01	kood	KAA31	Perkutaanne nefroskoopia
2003/01/01	kood	KAA96	Neeru ja neeruvaagna muu eksploratsioon
2003/01/01	kood	KAA97	Neeru ja neeruvaagna muu perkutaanne endoskoopia
2003/01/01	kood	KAB00	Neeru ja neeruvaagna biopsia
2003/01/01	kood	KAB01	Perkutaanne endoskoopiline neeru ja neeruvaagna biopsia
2003/01/01	kood	KAC00	Nefrektoomia
2003/01/01	kood	KAC01	Perkutaanne endoskoopiline nefrektoomia
2003/01/01	kood	KAC20	Nefroureterektoomia
2003/01/01	kood	KAC21	Perkutaanne endoskoopiline nefroureterektoomia
2003/01/01	kood	KAD00	Osaline nefrektoomia
2003/01/01	kood	KAD01	Perkutaanne endoskoopiline osaline nefrektoomia
2003/01/01	kood	KAD10	Heminefrektoomia
2003/01/01	kood	KAD11	Perkutaanne endoskoopiline heminefrektoomia
2003/01/01	kood	KAD40	Neeruvaagna osaline ekstsisioon
2003/01/01	kood	KAD41	Perkutaanne endoskoopiline osaline neeruvaagna ekstsisioon
2003/01/01	kood	KAD50	Neeruvaagna tuumori destruktsioon
2003/01/01	kood	KAD51	Perkutaanne endoskoopiline neeruvaagna tuumori destruktsioon
2003/01/01	kood	KAD52	Retrograadne ureteronefroskoopiline neeruvaagna tuumori destruktsioon
2003/01/01	kood	KAD96	Neeru või neeruvaagna muu osaline ekstsisioon
2003/01/01	kood	KAD97	Muu perkutaanne endoskoopiline neeru või neeruvaagna tuumori osaline ekstsisioon või destruktsioon
2003/01/01	kood	KAD98	Muu transluminaalne endoskoopiline neeruvaagna osaline ekstsisioon
2003/01/01	kood	KAE00	Nefrolitotoomia
2003/01/01	kood	KAE01	Nefroskoopiline nefrolitotoomia
2003/01/01	kood	KAE10	Püelolitotoomia
2003/01/01	kood	KAE11	Nefroskoopiline püelolitotoomia
2003/01/01	kood	KAE12	Retrograadne ureteronefroskoopiline litotripsia neeruvaagnas
2003/01/01	kood	KAE96	Kivide muu eemaldamine neerust ja neeruvaagnast
2003/01/01	kood	KAE97	Muu perkutaanne endoskoopiline kivide eemaldamine neerust ja neeruvaagnast
2003/01/01	kood	KAE98	Muu transluminaalne endoskoopiline kivide eemaldamine neerust ja neeruvaagnast
2003/01/01	kood	KAF00	Võõrkeha eemaldamine neerust
2003/01/01	kood	KAF01	Perkutaanne endoskoopiline võõrkeha eemaldamine neerust
2003/01/01	kood	KAF10	Võõrkeha eemaldamine neeruvaagnast
2003/01/01	kood	KAF11	Perkutaanne endoskoopiline võõrkeha eemaldamine neeruvaagnast
2003/01/01	kood	KAF12	Transluminaalne endoskoopiline võõrkeha eemaldamine neeruvaagnast
2003/01/01	kood	KAH00	Neeru suturatsioon
2003/01/01	kood	KAH01	Perkutaanne endoskoopiline neeru suturatsioon
2003/01/01	kood	KAH10	Neeruvaagna suturatsioon
2003/01/01	kood	KAH11	Perkutaanne endoskoopiline neeruvaagna suturatsioon
2003/01/01	kood	KAH12	Retrograadne ureteronefroskoopiline neeruvaagna suturatsioon
2003/01/01	kood	KAH30	Püeloureteroplastika ilma püeloureteraalsegmendi resektsioonita
2003/01/01	kood	KAH31	Perkutaanne endoskoopiline püeloureteroplastika ilma püeloureteraalsegmendi resektsioonita
2003/01/01	kood	KAH40	Püeloureteroplastika püeloureteraalsegmendi resektsiooniga
2003/01/01	kood	KAH41	Perkutaanne endoskoopiline püeloureteroplastika püeloureteraalsegmendi resektsiooniga
2003/01/01	kood	KAH50	Ureeteri ja neerukarika vaheline anastomoos
2003/01/01	kood	KAH51	Perkutaanne endoskoopiline ureeteri ja neerukarika vaheline anastomoos
2003/01/01	kood	KAH54	Perkutaanne endoskoopiline neerukarika kaela intsisioon või dilatatsioon
2003/01/01	kood	KAH55	Retrograadne ureteronefroskoopiline neerukarika kaela intsisioon või dilatatsioon
2003/01/01	kood	KAH61	Perkutaanne endoskoopiline püeloureteraalsegmendi resektsioon
2003/01/01	kood	KAH62	Endopüelotoomia
2003/01/01	kood	KAH70	Püeloureteraalsegmendi liidetest vabastamine
2003/01/01	kood	KAH71	Perkutaanne endoskoopiline püeloureteraalsegmendi liidetest vabastamine
2003/01/01	kood	KAH80	Nefropeksia
2003/01/01	kood	KAH81	Perkutaanne endoskoopiline nefropeksia
2003/01/01	kood	KAH96	Neeru või neeruvaagna muu rekonstruktsioon
2003/01/01	kood	KAH97	Muu perkutaanne endoskoopiline neeru või neeruvaagna rekonstruktsioon
2003/01/01	kood	KAH98	Muu transluminaalne endoskoopiline neeru või neeruvaagna rekonstruktsioon
2003/01/01	kood	KAJ00	Nefrostoomia
2003/01/01	kood	KAJ01	Perkutaanne endoskoopiline nefrostoomia
2003/01/01	kood	KAJ02	Retrograadne ureteronefroskoopiline nefrostoomia
2003/01/01	kood	KAJ10	Püelostoomia
2003/01/01	kood	KAJ11	Perkutaanne endoskoopiline püelostoomia
2003/01/01	kood	KAJ96	Neeruvaagna muu väline dreenimine
2003/01/01	kood	KAJ97	Muu perkutaanne endoskoopiline neeruvaagna väline dreenimine
2003/01/01	kood	KAJ98	Muu transluminaalne endoskoopiline neeruvaagna väline dreenimine
2003/01/01	kood	KAS00	Neeru autotransplantatsioon
2003/01/01	kood	KAS10	Kadaveerse doonorneeru transplantatsioon
2003/01/01	kood	KAS20	Elusdoonori neeru transplantatsioon
2003/01/01	kood	KAS40	Transplanteeritud neeru eemaldamine
2003/01/01	kood	KAS41	Perkutaanne endoskoopiline transplanteeritud neeru eemaldamine
2003/01/01	kood	KAS50	Nefrotsüstostoomia transplanteeritud neerul
2003/01/01	kood	KAS60	Transplanteeritud neeru lümfotseele fenestratsioon
2003/01/01	kood	KAS61	Perkutaanne endoskoopiline lümfotseele fenestratsioon
2003/01/01	kood	KAS96	Neeru muu transplantatsioon või sellega seotud protseduur
2003/01/01	kood	KAS97	Muu perkutaanne endoskoopiline protseduur transplanteeritud neerud
2003/01/01	kood	KAT00	Kehaväline neeruvaagna kivi purustus lööklainega
2003/01/01	kood	KAW96	Muu operatsioon neerul või neeruvaagnal
2003/01/01	kood	KAW97	Muu perkutaanne endoskoopiline operatsioon neerul või neeruvaagnal
2003/01/01	kood	KAW98	Muu transluminaalne endoskoopiline operatsioon neerul või neeruvaagnal
2003/01/01	kood	KBA00	Ureeteri eksploratsioon
2003/01/01	kood	KBA01	Perkutaanne nefroureteroskoopia
2003/01/01	kood	KBA10	Eksploratiivne ureterotoomia
2003/01/01	kood	KBA11	Perkutaanne endoskoopiline eksploratiivne ureterotoomia
2003/01/01	kood	KBA96	Ureeteri muu eksploratsioon
2003/01/01	kood	KBA97	Muu perkutaanne endoskoopiline ureeteri intsisioon
2003/01/01	kood	KBB00	Ureeteri biopsia
2003/01/01	kood	KBB01	Perkutaanne endoskoopiline ureeteri biopsia
2003/01/01	kood	KBC00	Ureterektoomia
2003/01/01	kood	KBC01	Perkutaanne endoskoopiline ureterektoomia
2003/01/01	kood	KBD00	Osaline ureeteri eemaldamine
2003/01/01	kood	KBD01	Perkutaanne endoskoopiline ureeteri osaline eemaldamine
2003/01/01	kood	KBD20	Ureeteri tuumori destruktsioon
2003/01/01	kood	KBD21	Perkutaanne endoskoopiline ureeteri tuumori destruktsioon
2003/01/01	kood	KBD22	Retrograadne ureteroskoopiline ureeteri tuumori destruktsioon
2003/01/01	kood	KBD30	Ureeteri köndi ekstsisioon
2003/01/01	kood	KBD31	Perkutaanne endoskoopiline ureeteri köndi ekstsisioon
2003/01/01	kood	KBD96	Muu osaline ureeteri eemaldamine või ureeteri tuumori destruktsioon
2003/01/01	kood	KBD97	Muu perkutaanne endoskoopiline ureeteri osaline eemaldamine või ureeteri tuumori destruktsioon
2003/01/01	kood	KBE00	Ureterolitotoomia
2003/01/01	kood	KBE01	Perkutaanne endoskoopiline ureterolitotoomia
2003/01/01	kood	KBE12	Transluminaalne endoskoopiline ureeteri kivi eemaldamine
2003/01/01	kood	KBE22	Ureeterisse pitsunud konkremendi transluminaalne endoskoopiline eemaldamine
2003/01/01	kood	KBE96	Muu operatsioon ureeteri kivi korral
2003/01/01	kood	KBE97	Muu perkutaanne endoskoopiline operatsioon ureeteri kivi korral
2003/01/01	kood	KBE98	Muu transluminaalne endoskoopiline operatsioon ureeteri kivi korral
2003/01/01	kood	KBF00	Võõrkeha eemaldamine ureeterist
2003/01/01	kood	KBF01	Perkutaanne endoskoopiline võõrkeha eemaldamine ureeterist
2003/01/01	kood	KBF02	Transluminaalne endoskoopiline võõrkeha eemaldamine ureeterist
2003/01/01	kood	KBH00	Ureeteri suturatsioon
2003/01/01	kood	KBH01	Perkutaanne endoskoopiline ureeteri suturatsioon
2003/01/01	kood	KBH06	Ureteroureterostoomia
2003/01/01	kood	KBH10	Ureeteri ühendamine kontralateraalse ureeteriga
2003/01/01	kood	KBH20	Ureeteri replantatsioon
2003/01/01	kood	KBH21	Perkutaanne endoskoopiline ureeteri replantatsioon
2003/01/01	kood	KBH30	Ureeteri asendamine peensoolega
2003/01/01	kood	KBH40	Ureeteri plastiline korrektsioon
2003/01/01	kood	KBH45	Endoureterotoomia
2003/01/01	kood	KBH50	Ureterolüüs
2003/01/01	kood	KBH51	Perkutaanne endoskoopiline ureterolüüs
2003/01/01	kood	KBH62	Transluminaalne endoskoopiline ureeteri dilatatsioon
2003/01/01	kood	KBH96	Ureeteri muu korrektsioon või ühendus
2003/01/01	kood	KBH97	Muu perkutaanne endoskoopiline ureeteri korrektsioon või ühendus
2003/01/01	kood	KBH98	Muu transluminaalne endoskoopiline ureeteri korrektsioon
2003/01/01	kood	KBJ00	Ureterokutaneostoomia
2003/01/01	kood	KBJ01	Perkutaanne endoskoopiline ureterokutaneostoomia
2003/01/01	kood	KBJ10	Ureteroenterokutaneostoomia
2003/01/01	kood	KBJ20	Ureteroenterokutaneostoomia reservuaariga 
2003/01/01	kood	KBJ40	Ureteroenterostoomia
2003/01/01	kood	KBJ60	Anastomoos ureeterist ureetrani peensoole interpositsiooniga
2003/01/01	kood	KBJ70	Kivide eemaldamine peensoolejuhast või reservuaarist
2003/01/01	kood	KBJ72	Transluminaalne endoskoopiline kivide eemaldamine peensoolejuhast või reservuaarist
2003/01/01	kood	KBJ80	Operatsioon uriini väljapääsutee funktsiooni häire korral
2003/01/01	kood	KBJ96	Uriini muu väljapääsutee ureeterist või sellega seotud operatsioon
2003/01/01	kood	KBJ97	Muu perkutaanne endoskoopiline uriini väljapääsutee ureeterist või sellega seotud operatsioon
2003/01/01	kood	KBJ98	Muu transluminaalne endoskoopiline protseduur, mis on seotud uriini väljapääsuteega ureeterist
2003/01/01	kood	KBT00	Kehaväline ureeterikivi purustus lööklainega 
2003/01/01	kood	KBV00	Ureeteri stentimine
2003/01/01	kood	KBV01	Nefroskoopiline ureeteri stentimine
2003/01/01	kood	KBV02	Tsüstoskoopiline ureeteri stentimine
2003/01/01	kood	KBV10	Stendi eemaldamine ureeterist
2003/01/01	kood	KBV11	Nefroskoopiline stendi eemaldamine ureeterist
2003/01/01	kood	KBV12	Transluminaalne endoskoopiline stendi eemaldamine ureeterist
2003/01/01	kood	KBV22	Tsüstoskoopiline ureeteri sisesuudme dilateerimine
2003/01/01	kood	KBV32	Tsüstoskoopiline ureeteri sisesuudme intsisioon
2003/01/01	kood	KBV40	Ureterotseele intsisioon või ekstsisioon
2003/01/01	kood	KBV42	Tsüstoskoopiline ureterotseele intsisioon või ekstsisioon
2003/01/01	kood	KBV52	Tsüstoskoopiline süsteravi vesikoureteraalse refluksi korral
2003/01/01	kood	KBW96	Muu operatsioon ureeteril
2003/01/01	kood	KBW97	Muu perkutaanne endoskoopiline operatsioon ureeteril
2003/01/01	kood	KBW98	Muu transluminaalne endoskoopiline operatsioon ureeteril
2003/01/01	kood	KCA00	Eksploratiivne tsüstotoomia
2003/01/01	kood	KCA01	Perkutaanne endoskoopiline eksploratiivne tsüstotoomia
2003/01/01	kood	KCB00	Kusepõie biopsia
2003/01/01	kood	KCB01	Perkutaanne endoskoopiline kusepõie biopsia
2003/01/01	kood	KCC00	Tsüstektoomia
2003/01/01	kood	KCC10	Tsüstoprostatektoomia
2003/01/01	kood	KCC20	Tsüstoprostatouretrektoomia
2003/01/01	kood	KCC30	Tsüstektoomia koos sisesuguorganite eemaldamisega naistel
2003/01/01	kood	KCC96	Muu tsüstektoomia
2003/01/01	kood	KCD02	Transuretraalne kusepõie resektsioon
2003/01/01	kood	KCD10	Osaline tsüstektoomia
2003/01/01	kood	KCD11	Perkutaanne endoskoopiline osaline tsüstektoomia
2003/01/01	kood	KCD20	Kusepõie divertiikuli eemaldamine
2003/01/01	kood	KCD21	Kusepõie divertiikuli perkutaanne endoskoopiline eemaldamine
2003/01/01	kood	KCD30	Kusepõie tuumori destruktsioon
2003/01/01	kood	KCD32	Kusepõie tuumori tsüstoskoopiline destruktsioon
2003/01/01	kood	KCD40	Urachus’e  eemaldamine
2003/01/01	kood	KCD96	Kusepõie tuumori muu osaline eemaldamine või destruktsioon
2003/01/01	kood	KCD97	Muu perkutaanne endoskoopiline kusepõie tuumori osaline eemaldamine või destruktsioon
2003/01/01	kood	KCD98	Muu tsüstoskoopiline kusepõie tuumori osaline eemaldamine või destruktsioon
2003/01/01	kood	KCE00	Tsüstolitotoomia 
2003/01/01	kood	KCE01	Perkutaanne endoskoopiline kivide eemaldamine kusepõiest
2003/01/01	kood	KCE02	Transluminaalne endoskoopiline kivide eemaldamine kusepõiest
2003/01/01	kood	KCF00	Tsüstotoomia ja võõrkeha eemaldamine kusepõiest
2003/01/01	kood	KCF01	Perkutaanne endoskoopiline võõrkeha eemaldamine kusepõiest
2003/01/01	kood	KCF02	Transluminaalne endoskoopiline võõrkeha eemaldamine kusepõiest
2003/01/01	kood	KCH00	Kusepõie suturatsioon
2003/01/01	kood	KCH01	Perkutaanne endoskoopiline kusepõie suturatsioon
2003/01/01	kood	KCH02	Tsüstoskoopiline kusepõie suturatsioon
2003/01/01	kood	KCH10	Enterotsüstoplastika
2003/01/01	kood	KCH11	Perkutaanne endoskoopiline enterotsüstoplastika
2003/01/01	kood	KCH20	Kusepõit vähendav plastika
2003/01/01	kood	KCH21	Perkutaanne endoskoopiline kusepõit vähendav plastika
2003/01/01	kood	KCH30	Kusepõie ja soole vahelise fistuli sulgemine
2003/01/01	kood	KCH40	Kusepõiekaela intsisioon või resektsioon
2003/01/01	kood	KCH42	Kusepõiekaela transuretraalne intsisioon või resektsioon
2003/01/01	kood	KCH96	Muu rekonstruktiivne operatsioon kusepõiel
2003/01/01	kood	KCH97	Muu perkutaanne endoskoopiline rekonstruktiivne operatsioon kusepõiel
2003/01/01	kood	KCH98	Muu transluminaalne endoskoopiline rekonstruktiivne operatsioon kusepõiel
2003/01/01	kood	KCJ00	Tsüstostoomia
2003/01/01	kood	KCJ10	Tsüstoenterokutaneostoomia
2003/01/01	kood	KCJ20	Tsüstoenterokutaneostoomia koos reservuaariga
2003/01/01	kood	KCJ96	Muu tsüstostoomia
2003/01/01	kood	KCT00	Kehaväline kusepõiekivi purustus lööklainega 
2003/01/01	kood	KCV02	Kusepõie tsüstoskoopiline balloon-venitus
2003/01/01	kood	KCV10	Kusepõie denervatsioon
2003/01/01	kood	KCV11	Perkutaanne endoskoopiline kusepõie denervatsioon
2003/01/01	kood	KCV20	Kusepõie vabastamine
2003/01/01	kood	KCV21	Perkutaanne endoskoopiline kusepõie vabastamine
2003/01/01	kood	KCV22	Verehüüvete transluminaalne endoskoopiline eemaldamine kusepõiest
2003/01/01	kood	KCW96	Muu operatsioon kusepõiel
2003/01/01	kood	KCW97	Muu perkutaanne endoskoopiline operatsioon kusepõiel
2003/01/01	kood	KCW98	Muu transluminaalne endoskoopiline operatsioon kusepõiel
2003/01/01	kood	KDC00	Uretrektoomia
2003/01/01	kood	KDD00	Ureetra osaline eemaldamine
2003/01/01	kood	KDD10	Ureetra divertiikuli eemaldamine
2003/01/01	kood	KDD30	Ureetra tuumori destruktsioon
2003/01/01	kood	KDD32	Ureetra tuumori uretroskoopiline destruktsioon
2003/01/01	kood	KDD40	Ureetra välise sfinkteri resektsioon
2003/01/01	kood	KDD42	Ureetra välise sfinkteri uretroskoopiline resektsioon
2003/01/01	kood	KDD50	Uretraalklapi eemaldamine
2003/01/01	kood	KDD52	Uretraalklapi uretroskoopiline eemaldamine
2003/01/01	kood	KDD80	Ureetra osaline eemaldamine ja korrektsioon transplantaadi või lapi abil
2003/01/01	kood	KDD96	Muu osaline ureetra eemaldamine
2003/01/01	kood	KDD98	Muu transluminaalne endoskoopiline osaline ureetra eemaldamine
2003/01/01	kood	KDE00	Uretrolitotoomia
2003/01/01	kood	KDE12	Ureetra kivide uretroskoopiline eemaldamine
2003/01/01	kood	KDE20	Võõrkeha eemaldamine ureetrast
2003/01/01	kood	KDE22	Võõrkeha uretroskoopiline eemaldamine ureetrast
2003/01/01	kood	KDE96	Kivide või võõrkeha muu eemaldamine ureetrast
2003/01/01	kood	KDE98	Kivide või võõrkeha muu transluminaalne endoskoopiline eemaldamine ureetrast
2003/01/01	kood	KDG00	Ureetra retropuubiline fikseerimine
2003/01/01	kood	KDG01	Ureetra perkutaanne endoskoopiline retropuubiline fikseerimine
2003/01/01	kood	KDG10	Kusepõiekaela abdominovaginaalne fikseerimine
2003/01/01	kood	KDG20	Abdominaalne tupe fikseerimine
2003/01/01	kood	KDG21	Perkutaanne endoskoopiline tupe fikseerimine
2003/01/01	kood	KDG30	Suprapuubiline uretrotsüstopeksia linguga
2003/01/01	kood	KDG31	Perkutaanne endoskoopiline suprapuubiline uretrotsüstopeksia linguga
2003/01/01	kood	KDG40	Suprapuubiline uretrotsüstopeksia 
