7408	codes in current filter							
Code	Text	1.	2.	3.	4.	5.	6.	7.
GWW97	Annen torakoskopisk reoperasjon ved torakskirurgi	G	W	W	9	7		
GWW98	Annen transluminal endoskopisk reoperasjon ved torakskirurgi	G	W	W	9	8		
HAA00	Incisjon av mamma	H	A	A	0	0		
HAA01	Sutur av mamma	H	A	A	0	1		
HAA10	Biopsi av mamma	H	A	A	1	0		
HAB00	Ekstirpasjon av lesjon i mamma	H	A	B	0	0		
HAB10	Mikroductektomi i mamma	H	A	B	1	0		
HAB20	Eksisjon av melkegang	H	A	B	2	0		
HAB30	Eksisjon av brystvorte eller areola	H	A	B	3	0		
HAB40	Kilereseksjon av mamma	H	A	B	4	0		
HAB99	Annen reseksjon av mamma	H	A	B	9	9		
HAC10	Subkutan mastektomi med bevaring av brystvorte	H	A	C	1	0		
HAC15	Subkutan mastektomi med eksisjon av brystvorte	H	A	C	1	5		
HAC20	Total mastektomi	H	A	C	2	0		
HAC25	Radikal mastektomi	H	A	C	2	5		
HAC30	Eksisjon av overtallig mamma eller brystvorte	H	A	C	3	0		
HAC99	Annen mastektomi	H	A	C	9	9		
HAD00	Augmentasjonsmammoplastikk	H	A	D	0	0		
HAD10	Augmentasjon av mamma med protese	H	A	D	1	0		
HAD20	Fettsuging i mamma	H	A	D	2	0		
HAD30	Reduksjonsmammoplastikk med transposisjon av areola	H	A	D	3	0		
HAD35	Reduksjonsmammoplastikk med transplantasjon av areola	H	A	D	3	5		
HAD40	Mastopeksi	H	A	D	4	0		
HAD45	Eversjon av brystvorte	H	A	D	4	5		
HAD50	Fjerning av mammaprotese	H	A	D	5	0		
HAD55	Incisjon av fibrøs kapsel rundt mammaprotese	H	A	D	5	5		
HAD60	Utskifting av mammaprotese	H	A	D	6	0		
HAD99	Annen plastisk operasjon på mamma	H	A	D	9	9		
HAE00	Rekonstruksjon av mamma med protese	H	A	E	0	0		
HAE05	Rekonstruksjon av mamma med bløtvev og protese	H	A	E	0	5		
HAE10	Rekonstruksjon av mamma med transplantat eller lapp	H	A	E	1	0		
HAE20	Rekonstruksjon av areola og brystvorte med transplantat eller lapp	H	A	E	2	0		
HAE99	Annen rekonstruksjon av mamma	H	A	E	9	9		
HAF00	Eksisjon av lokalresidiv av mammacancer	H	A	F	0	0		
HAF10	Rekonstruksjon av mamma med transplantat eller lapp etter eksisjon av lokalt cancerresidiv	H	A	F	1	0		
HAF20	Rekonstruksjon av mamma med protese etter eksisjon av lokalt cancerresidiv	H	A	F	2	0		
HAF99	Annen operasjon for lokalresidiv av mammacancer	H	A	F	9	9		
HWA00	Reoperasjon for sårruptur ved mammakirurgi	H	W	A	0	0		
HWB00	Reoperasjon for overfladisk infeksjon ved mammakirurgi	H	W	B	0	0		
HWC00	Reoperasjon for dyp infeksjon ved mammakirurgi	H	W	C	0	0		
HWD00	Reoperasjon for overfladisk blødning ved mammakirurgi	H	W	D	0	0		
HWE00	Reoperasjon for dyp blødning ved mammakirurgi	H	W	E	0	0		
HWF00	Reoperasjon for suturinsuffisiens ved mammakirurgi	H	W	F	0	0		
HWW99	Annen reoperasjon ved mammakirurgi	H	W	W	9	9		
JAA00	Incisjon i bukvegg	J	A	A	0	0		
JAA10	Lokal ekstirpasjon i bukvegg	J	A	A	1	0		
JAA11	Laparoskopisk biopsi eller lokal ekstirpasjon i bukvegg	J	A	A	1	1		
JAA96	Annet lokalt inngrep på bukvegg	J	A	A	9	6		
JAA97	Annet laparoskopisk lokalt inngrep på bukvegg	J	A	A	9	7		
JAB00	Deling og ligatur av ingvinal brokksekk	J	A	B	0	0		
JAB10	Operasjon for lyskebrokk	J	A	B	1	0		
JAB11	Laparoskopisk operasjon for lyskebrokk	J	A	B	1	1		
JAB20	Operasjon for lyskebrokk med transplantat	J	A	B	2	0		
JAB30	Operasjon for lyskebrokk med fremmed materiale	J	A	B	3	0		
JAB40	Laparotomi med bukveggsplastikk for lyskebrokk	J	A	B	4	0		
JAB96	Annen operasjon for lyskebrokk	J	A	B	9	6		
JAC10	Operasjon for lårbrokk	J	A	C	1	0		
JAC11	Laparoskopisk operasjon for lårbrokk	J	A	C	1	1		
JAC30	Operasjon for lårbrokk med fremmed materiale	J	A	C	3	0		
JAC40	Laparotomi med bukveggsplastikk for lårbrokk	J	A	C	4	0		
JAC96	Annen operasjon for lårbrokk	J	A	C	9	6		
JAD10	Operasjon for arrbrokk	J	A	D	1	0		
JAD11	Laparoskopisk operasjon for arrbrokk	J	A	D	1	1		
JAD20	Operasjon for arrbrokk med transplantat	J	A	D	2	0		
JAD30	Operasjon for arrbrokk med fremmed materiale	J	A	D	3	0		
JAD96	Annen operasjon for arrbrokk	J	A	D	9	6		
JAE10	Operasjon for epigastriebrokk	J	A	E	1	0		
JAF10	Operasjon for navlebrokk	J	A	F	1	0		
JAF11	Laparoskopisk operasjon for navlebrokk	J	A	F	1	1		
JAF20	Operasjon for navlebrokk med transplantat	J	A	F	2	0		
JAF30	Operasjon for navlebrokk med fremmed materiale	J	A	F	3	0		
JAF96	Annen operasjon for navlebrokk	J	A	F	9	6		
JAG00	Operasjon for annet brokk	J	A	G	0	0		
JAG01	Laparoskopisk operasjon for annet brokk	J	A	G	0	1		
JAG10	Operasjon for gastroschisis	J	A	G	1	0		
JAG20	Operasjon for omphalocele	J	A	G	2	0		
JAG30	Rekonstruksjon av bukvegg med lapp	J	A	G	3	0		
JAG60	Rekonstruksjon av bukvegg med fremmed materiale	J	A	G	6	0		
JAG96	Annen rekonstruksjon av bukvegg	J	A	G	9	6		
JAG97	Annen laparoskopisk rekonstruksjon av bukvegg	J	A	G	9	7		
JAH00	Laparotomi	J	A	H	0	0		
JAH01	Laparoskopi	J	A	H	0	1		
JAH20	Eksplorativ laparotomi med systematiserte lymfeknutebiopsier	J	A	H	2	0		
JAH21	Eksplorativ laparoskopi med systematiserte lymfeknutebiopsier	J	A	H	2	1		
JAH30	Laparostomi	J	A	H	3	0		
JAH33	Åpning av laparostomi	J	A	H	3	3		
JAH40	Torakolaparotomi	J	A	H	4	0		
JAJ00	Incisjon og drenasje av bekkenabscess per rectum	J	A	J	0	0		
JAK00	Laparotomi og drenasje av bukhulen	J	A	K	0	0		
JAK01	Laparoskopisk drenasje av bukhulen	J	A	K	0	1		
JAK03	Laparotomi og peritoneal lavage	J	A	K	0	3		
JAK04	Laparoskopi og peritoneal lavage	J	A	K	0	4		
JAK10	Laparotomi og innlegging av peritonealt dialysekateter	J	A	K	1	0		
JAL00	Biopsi av peritoneum	J	A	L	0	0		
JAL01	Laparoskopisk biopsi av peritoneum	J	A	L	0	1		
JAL10	Laparotomi og fjerning av fremmedlegeme	J	A	L	1	0		
JAL11	Laparoskopi og fjerning av fremmedlegeme	J	A	L	1	1		
JAL20	Ekstirpasjon eller destruksjon av lesjon i peritoneum	J	A	L	2	0		
JAL21	Laparoskopisk ekstirpasjon eller destruksjon av lesjon i peritoneum	J	A	L	2	1		
JAL30	Omentektomi	J	A	L	3	0		
JAL31	Laparoskopisk omentektomi	J	A	L	3	1		
JAL96	Annen lokal ekstirpasjon i peritoneum	J	A	L	9	6		
JAL97	Annen laparoskopisk lokal ekstirpasjon i peritoneum	J	A	L	9	7		
JAM00	Transposisjon av oment	J	A	M	0	0		
JAM10	Operasjon for malrotasjon av tarm	J	A	M	1	0		
JAN00	Anleggelse av peritoneovenøs shunt	J	A	N	0	0		
JAN10	Revisjon av peritoneovenøs shunt	J	A	N	1	0		
JAN20	Fjerning av peritoneovenøs shunt	J	A	N	2	0		
JAP00	Adheranseløsning i bukhulen	J	A	P	0	0		
JAP01	Laparoskopisk adheranseløsning i bukhulen	J	A	P	0	1		
JAW96	Annen operasjon på bukvegg, peritoneum, mesenterium eller oment	J	A	W	9	6		
JAW97	Annen laparoskopisk operasjon på bukvegg, peritoneum, mesenterium eller oment	J	A	W	9	7		
JBA00	Transabdominal rekonstruksjon av diafragma ved ruptur	J	B	A	0	0		
JBA01	Laparoskopisk rekonstruksjon av diafragma ved ruptur	J	B	A	0	1		
JBA10	Transabdominal biopsi eller lokal ekstirpasjon i diafragma	J	B	A	1	0		
JBA11	Laparoskopisk biopsi eller lokal ekstirpasjon i diafragma	J	B	A	1	1		
JBB00	Operasjon for paraøsofagealt hernie	J	B	B	0	0		
JBB01	Laparoskopisk operasjon for paraøsofagealt hernie	J	B	B	0	1		
JBB10	Operasjon for medfødt diafragmahernie	J	B	B	1	0		
JBB11	Laparoskopisk operasjon for medfødt diafragmahernie	J	B	B	1	1		
JBB96	Operasjon for annet diafragmahernie	J	B	B	9	6		
JBB97	Laparoskopisk operasjon for annet diafragmahernie	J	B	B	9	7		
JBC00	Gastroøsofageal antirefluksoperasjon	J	B	C	0	0		
JBC01	Laparoskopisk gastroøsofageal antirefluksoperasjon	J	B	C	0	1		
JBW96	Annen transabdominal operasjon på diafragma eller operasjon for gastroøsofageal refluks	J	B	W	9	6		
JBW97	Annen laparoskopisk operasjon på diafragma eller laparoskopisk eller torakoskopisk operasjon for gastroøsofageal refluks	J	B	W	9	7		
JCA00	Øsofagotomi	J	C	A	0	0		
JCA01	Torakoskopisk eller laparoskopisk lokal ekstirpasjon i øsofagus	J	C	A	0	1		
JCA05	Endoskopisk polypektomi i øsofagus	J	C	A	0	5		
JCA08	Endoskopisk fjerning av fremmedlegeme fra øsofagus	J	C	A	0	8		
JCA12	Endoskopisk divertikuloøsofagostomi	J	C	A	1	2		
JCA20	Ligatur av øsofagusvaricer	J	C	A	2	0		
JCA22	Endoskopisk ligatur av øsofagusvaricer	J	C	A	2	2		
JCA32	Endoskopisk injeksjon i øsofagus	J	C	A	3	2		
JCA35	Endoskopisk kontaktkoagulasjon i øsofagus	J	C	A	3	5		
JCA38	Endoskopisk laserterapi i øsofagus	J	C	A	3	8		
JCA52	Annet endoskopisk inngrep med diatermi eller varme i øsofagus	J	C	A	5	2		
JCA55	Endoskopisk dilatasjon av øsofagus	J	C	A	5	5		
JCA60	Transcervikal eksisjon av øsofagusdivertikkel	J	C	A	6	0		
JCA96	Annet lokalt inngrep på øsofagus	J	C	A	9	6		
JCA97	Annet torakoskopisk eller laparoskopisk lokalt inngrep på øsofagus	J	C	A	9	7		
JCA98	Annet transluminal endoskopisk lokalt inngrep på øsofagus	J	C	A	9	8		
JCB00	Øsofagostomi	J	C	B	0	0		
JCB01	Torakoskopisk eller laparoskopisk øsofagostomi	J	C	B	0	1		
JCC00	Transhiatal øsofagusreseksjon uten interposisjon	J	C	C	0	0		
JCC10	Transtorakal øsofagusreseksjon uten interposisjon	J	C	C	1	0		
JCC12	Torakoskopisk eller laparoskopisk øsofagusreseksjon	J	C	C	1	2		
JCC20	Transhiatal øsofagusreseksjon med interposisjon av tarm	J	C	C	2	0		
JCC30	Transtorakal øsofagusreseksjon med interposisjon av tarm	J	C	C	3	0		
JCC96	Annen øsofagusreseksjon	J	C	C	9	6		
JCC97	Annen torakoskopisk eller laparoskopisk øsofagusreseksjon	J	C	C	9	7		
JCD00	Subkutan øsofagusanastomose uten interposisjon	J	C	D	0	0		
JCD03	Subkutan øsofagusanastomose med interposisjon av tarm	J	C	D	0	3		
JCD10	Intratorakal øsofagusanastomose uten interposisjon	J	C	D	1	0		
JCD11	Torakoskopisk eller laparoskopisk øsofagusanastomose uten interposisjon	J	C	D	1	1		
JCD13	Intratorakal øsofagusanastomose med interposisjon av tarm	J	C	D	1	3		
JCD20	Transseksjon av øsofagus	J	C	D	2	0		
JCD96	Annen øsofagusanastomose	J	C	D	9	6		
JCD97	Annen torakoskopisk eller laparoskopisk øsofagusanastomose	J	C	D	9	7		
JCE00	Sutur av øsofagus	J	C	E	0	0		
JCE01	Torakoskopisk eller laparoskopisk sutur av øsofagus	J	C	E	0	1		
JCE10	Plastisk operasjon for kardiastenose	J	C	E	1	0		
JCE20	Kardiomyotomi	J	C	E	2	0		
JCE21	Laparoskopisk kardiomyotomi	J	C	E	2	1		
JCE30	Operasjon for øsofagusatresi eller medfødt tracheoøsofageal fistel	J	C	E	3	0		
JCE33	Lukking av ervervet tracheoøsofageal eller bronkoøsofageal fistel	J	C	E	3	3		
JCE40	Rekonstruksjon av øsofagus med lapp	J	C	E	4	0		
JCE50	Rekonstruksjon av øsofagus med fritt mikrovaskulært tarmtransplantat	J	C	E	5	0		
JCE96	Annen rekonstruksjon av øsofagus	J	C	E	9	6		
JCE97	Annen torakoskopisk eller laparoskopisk rekonstruksjon av øsofagus	J	C	E	9	7		
JCF00	Åpen innlegging av øsofagusstent	J	C	F	0	0		
JCF12	Endoskopisk innlegging av øsofagusstent	J	C	F	1	2		
JCW96	Annen operasjon på øsofagus	J	C	W	9	6		
JCW97	Annen laparoskopisk eller torakoskopisk operasjon på øsofagus	J	C	W	9	7		
JCW98	Annet transluminalt endoskopisk inngrep på øsofagus	J	C	W	9	8		
JDA00	Gastrotomi	J	D	A	0	0		
JDA05	Endoskopisk polypektomi i ventrikkel eller pylorus	J	D	A	0	5		
JDA08	Endoskopisk fjerning av fremmedlegeme fra ventrikkel eller pylorus	J	D	A	0	8		
JDA12	Endoskopisk innlegging av stent i ventrikkel	J	D	A	1	2		
JDA22	Endoskopisk ligatur av ventrikkelvaricer	J	D	A	2	2		
JDA32	Endoskopisk injeksjon i ventrikkel eller pylorus	J	D	A	3	2		
JDA35	Endoskopisk kontaktkoagulasjon i ventrikkel eller pylorus	J	D	A	3	5		
JDA38	Endoskopisk laserterapi i ventrikkel eller pylorus	J	D	A	3	8		
JDA42	Annet endoskopisk hemostaseinngrep i ventrikkel eller pylorus	J	D	A	4	2		
JDA52	Annet endoskopisk inngrep med diatermi eller varme i ventrikkel eller pylorus	J	D	A	5	2		
JDA55	Endoskopisk dilatasjon av ventrikkel, pylorus eller ventrikkelanastomose	J	D	A	5	5		
JDA60	Gastrorafi	J	D	A	6	0		
JDA61	Laparoskopisk gastrorafi	J	D	A	6	1		
JDA63	Lokal ekstirpasjon i ventrikkel	J	D	A	6	3		
JDB00	Gastrostomi	J	D	B	0	0		
JDB01	Laparoskopisk gastrostomi	J	D	B	0	1		
JDB10	Perkutan gastrostomi	J	D	B	1	0		
JDC00	Ventrikkelreseksjon med gastroduodenostomi	J	D	C	0	0		
JDC10	Ventrikkelreseksjon med gastroenterostomi	J	D	C	1	0		
JDC11	Laparoskopisk ventrikkelreseksjon med gastroenterostomi	J	D	C	1	1		
JDC20	Ventrikkelreseksjon med Roux-en-Y gastroenterostomi	J	D	C	2	0		
JDC30	Ventrikkelreseksjon med jejunum-interposisjon	J	D	C	3	0		
JDC40	Kardiareseksjon med øsofagogastrostomi	J	D	C	4	0		
JDC96	Ventrikkelreseksjon med annen rekonstruksjon	J	D	C	9	6		
JDC97	Laparoskopisk ventrikkelreseksjon med annen rekonstruksjon	J	D	C	9	7		
JDD00	Total gastrektomi med Roux-en-Y øsofagojejunostomi	J	D	D	0	0		
JDD96	Total gastrektomi med annen rekonstruksjon	J	D	D	9	6		
JDE00	Gastroenterostomi	J	D	E	0	0		
JDE01	Laparoskopisk gastroenterostomi	J	D	E	0	1		
JDE10	Konvertering av gastroenterostomi til Roux-en-Y anastomose	J	D	E	1	0		
JDE20	Konvertering av gastroenterostomi til gastroduodenostomi med jejunum-interposisjon	J	D	E	2	0		
JDE96	Annen ventrikkelanastomose uten samtidig reseksjon	J	D	E	9	6		
JDF00	Gastroplastikk	J	D	F	0	0		
JDF01	Laparoskopisk gastroplastikk	J	D	F	0	1		
JDF10	Ventrikkelbypass	J	D	F	1	0		
JDF11	Laparoskopisk ventrikkelbypass	J	D	F	1	1		
JDF20	Ventrikkelbanding	J	D	F	2	0		
JDF21	Laparoskopisk ventrikkelbanding	J	D	F	2	1		
JDF32	Endoskopisk nedlegging av ekspanderende fremmedlegeme i ventrikkel	J	D	F	3	2		
JDF96	Annen voluminnskrenkende operasjon på ventrikkel	J	D	F	9	6		
JDF97	Annen laparoskopisk voluminnskrenkende operasjon på ventrikkel	J	D	F	9	7		
JDF98	Annet transluminalt endoskopisk voluminnskrenkende inngrep på ventrikkel	J	D	F	9	8		
JDG00	Trunkal vagotomi	J	D	G	0	0		
JDG01	Laparoskopisk eller torakoskopisk trunkal vagotomi	J	D	G	0	1		
JDG10	Proksimal gastrisk vagotomi	J	D	G	1	0		
JDG11	Laparoskopisk proksimal gastrisk vagotomi	J	D	G	1	1		
JDG96	Annen vagotomi	J	D	G	9	6		
JDG97	Annen laparoskopisk vagotomi	J	D	G	9	7		
JDH00	Duodenotomi	J	D	H	0	0		
JDH05	Endoskopisk polypektomi i duodenum	J	D	H	0	5		
JDH08	Endoskopisk fjerning av fremmedlegeme fra duodenum	J	D	H	0	8		
JDH15	Endoskopisk injeksjon i duodenum	J	D	H	1	5		
JDH18	Endoskopisk kontaktkoagulasjon i duodenum	J	D	H	1	8		
JDH22	Endoskopisk laserterapi i duodenum	J	D	H	2	2		
JDH25	Annet endoskopisk hemostaseinngrep i duodenum	J	D	H	2	5		
JDH28	Annet endoskopisk inngrep med diatermi eller varme i duodenum	J	D	H	2	8		
JDH32	Endoskopisk dilatasjon av duodenum	J	D	H	3	2		
JDH35	Endoskopisk innlegging av stent i duodenum	J	D	H	3	5		
JDH40	Duodenostomi på bulbus	J	D	H	4	0		
JDH41	Laparoskopisk duodenostomi på bulbus	J	D	H	4	1		
JDH50	Lokal ekstirpasjon i bulbus duodeni	J	D	H	5	0		
JDH60	Pyloromyotomi	J	D	H	6	0		
JDH61	Laparoskopisk pyloromyotomi	J	D	H	6	1		
JDH63	Pylorusplastikk	J	D	H	6	3		
JDH70	Duodenorafi	J	D	H	7	0		
JDH71	Laparoskopisk duodenorafi	J	D	H	7	1		
JDW96	Annen operasjon på ventrikkel eller bulbus duodeni	J	D	W	9	6		
JDW97	Annen laparoskopisk operasjon på ventrikkel eller bulbus duodeni	J	D	W	9	7		
JDW98	Annet transluminalt endoskopisk inngrep på ventrikkel eller duodenum	J	D	W	9	8		
JEA00	Appendektomi	J	E	A	0	0		
JEA01	Laparoskopisk appendektomi	J	E	A	0	1		
JEA10	Appendektomi med drenasje	J	E	A	1	0		
JEW96	Annen operasjon på appendiks	J	E	W	9	6		
JEW97	Annen laparoskopisk operasjon på appendiks	J	E	W	9	7		
JFA00	Enterotomi	J	F	A	0	0		
JFA02	Endoskopisk fjerning av fremmedlegeme fra tynntarm	J	F	A	0	2		
JFA05	Endoskopisk polypektomi i tynntarm	J	F	A	0	5		
JFA10	Kolotomi	J	F	A	1	0		
JFA12	Endoskopisk fjerning av fremmedlegeme fra colon	J	F	A	1	2		
JFA15	Endoskopisk polypektomi i colon	J	F	A	1	5		
JFA16	Biopsi av kolonvegg uten kolotomi	J	F	A	1	6		
JFA17	Laparoskopisk biopsi av kolonvegg uten kolotomi	J	F	A	1	7		
JFA22	Endoskopisk injeksjon i tynntarm	J	F	A	2	2		
JFA25	Endoskopisk kontaktkoagulasjon i tynntarm	J	F	A	2	5		
JFA28	Endoskopisk laserterapi i tynntarm	J	F	A	2	8		
JFA32	Annet endoskopisk hemostaseinngrep i tynntarm	J	F	A	3	2		
JFA35	Annet endoskopisk inngrep med diatermi eller varme i tynntarm	J	F	A	3	5		
JFA38	Endoskopisk dilatasjon av tynntarm	J	F	A	3	8		
JFA42	Endoskopisk injeksjon i colon	J	F	A	4	2		
JFA45	Endoskopisk kontaktkoagulasjon i colon	J	F	A	4	5		
JFA48	Endoskopisk laserterapi i colon	J	F	A	4	8		
JFA52	Annet endoskopisk hemostaseinngrep i colon	J	F	A	5	2		
JFA55	Annet endoskopisk inngrep med diatermi eller varme i colon	J	F	A	5	5		
JFA60	Strikturoplastikk i tynntarm	J	F	A	6	0		
JFA63	Strikturoplastikk i colon	J	F	A	6	3		
JFA65	Endoskopisk innlegging av stent i tynntarm	J	F	A	6	5		
JFA68	Endoskopisk innlegging av stent i colon	J	F	A	6	8		
JFA70	Enterorafi	J	F	A	7	0		
JFA71	Laparoskopisk enterorafi	J	F	A	7	1		
JFA73	Lokal ekstirpasjon i tynntarm	J	F	A	7	3		
JFA74	Laparoskopisk lokal ekstirpasjon i tynntarm	J	F	A	7	4		
JFA76	Lukking av tynntarmsfistel	J	F	A	7	6		
JFA80	Kolorafi	J	F	A	8	0		
JFA81	Laparoskopisk kolorafi	J	F	A	8	1		
JFA83	Lokal ekstirpasjon i colon	J	F	A	8	3		
JFA84	Laparoskopisk lokal ekstirpasjon i colon	J	F	A	8	4		
JFA86	Lukking av kolonfistel	J	F	A	8	6		
JFA96	Annet lokalt inngrep på tarm	J	F	A	9	6		
JFA97	Annet laparoskopisk lokalt inngrep på tarm	J	F	A	9	7		
JFA98	Annet transluminalt endoskopisk lokalt inngrep på tarm	J	F	A	9	8		
JFB00	Tynntarmsreseksjon	J	F	B	0	0		
JFB01	Laparoskopisk tynntarmsreseksjon	J	F	B	0	1		
JFB10	Reversering av tynntarmssegment	J	F	B	1	0		
JFB13	Forlengelsesplastikk på tynntarm	J	F	B	1	3		
JFB20	Ileocøkal reseksjon	J	F	B	2	0		
JFB21	Laparoskopisk ileocøkal reseksjon	J	F	B	2	1		
JFB30	Høyresidig hemikolektomi	J	F	B	3	0		
JFB31	Laparoskopisk høyresidig hemikolektomi	J	F	B	3	1		
JFB33	Annen reseksjon som omfatter tynntarm og colon	J	F	B	3	3		
JFB34	Annen laparoskopisk reseksjon som omfatter tynntarm og colon	J	F	B	3	4		
JFB40	Reseksjon av colon transversum	J	F	B	4	0		
JFB41	Laparoskopisk reseksjon av colon transversum	J	F	B	4	1		
JFB43	Venstresidig hemikolektomi	J	F	B	4	3		
JFB44	Laparoskopisk venstresidig hemikolektomi	J	F	B	4	4		
JFB46	Reseksjon av colon sigmoideum	J	F	B	4	6		
JFB47	Laparoskopisk reseksjon av colon sigmoideum	J	F	B	4	7		
JFB50	Annen kolonreseksjon	J	F	B	5	0		
JFB51	Annen laparoskopisk kolonreseksjon	J	F	B	5	1		
JFB60	Reseksjon av colon sigmoideum med terminal kolostomi	J	F	B	6	0		
JFB61	Laparoskopisk reseksjon av colon sigmoideum med terminal kolostomi og distal lukking	J	F	B	6	1		
JFB63	Annen reseksjon av colon med terminal kolostomi og distal lukking	J	F	B	6	3		
JFB64	Annen laparoskopisk reseksjon av colon med terminal kolostomi og distal lukking	J	F	B	6	4		
JFB96	Annen tarmreseksjon	J	F	B	9	6		
JFB97	Annen laparoskopisk tarmreseksjon	J	F	B	9	7		
JFC00	Enteroenterostomi	J	F	C	0	0		
JFC01	Laparoskopisk enteroenterostomi	J	F	C	0	1		
JFC10	Ileotransversostomi	J	F	C	1	0		
JFC11	Laparoskopisk ileotransversostomi	J	F	C	1	1		
JFC20	Annen enterokolostomi	J	F	C	2	0		
JFC21	Annen laparoskopisk enterokolostomi	J	F	C	2	1		
JFC30	Kolokolostomi	J	F	C	3	0		
JFC31	Laparoskopisk kolokolostomi	J	F	C	3	1		
JFC40	Ileorektostomi	J	F	C	4	0		
JFC41	Laparoskopisk ileorektostomi	J	F	C	4	1		
JFC50	Kolorektostomi	J	F	C	5	0		
JFC51	Laparokopisk kolorektostomi	J	F	C	5	1		
JFD00	Jejunoileal shunt	J	F	D	0	0		
JFD10	Revisjon av jejunoileal shunt	J	F	D	1	0		
JFD20	Tilbakekobling av tarmshunt	J	F	D	2	0		
JFD96	Annen tarmshuntoperasjon	J	F	D	9	6		
JFE00	Tynntarmstransplantasjon	J	F	E	0	0		
JFE96	Annen operasjon tilknyttet tynntarmstransplantasjon	J	F	E	9	6		
JFF00	Kateterenterostomi	J	F	F	0	0		
JFF01	Laparoskopisk kateterenterostomi	J	F	F	0	1		
JFF10	Bøyleenterostomi	J	F	F	1	0		
JFF11	Laparoskopisk bøyleenterostomi	J	F	F	1	1		
JFF13	Terminal enterostomi	J	F	F	1	3		
JFF20	Cøkostomi	J	F	F	2	0		
JFF21	Laparoskopisk cøkostomi	J	F	F	2	1		
JFF23	Transversostomi	J	F	F	2	3		
JFF24	Laparoskopisk transversostomi	J	F	F	2	4		
JFF26	Sigmoidostomi	J	F	F	2	6		
JFF27	Laparoskopisk sigmoidostomi	J	F	F	2	7		
JFF30	Annen kolostomi	J	F	F	3	0		
JFF31	Annen laparoskopisk kolostomi	J	F	F	3	1		
JFF40	Appendicostomi	J	F	F	4	0		
JFF41	Laparoskopisk appendicostomi	J	F	F	4	1		
JFF50	Fremlegging av kolonslynge uten åpning	J	F	F	5	0		
JFF51	Laparoskopisk fremlegging av kolonslynge uten åpning	J	F	F	5	1		
JFF60	Åpning av fremlagt kolonslynge	J	F	F	6	0		
JFF96	Annen fremlegging av tarm eller anleggelse av tarmstomi	J	F	F	9	6		
JFF97	Annen laparoskopisk fremlegging av tarm eller anleggelse av tarmstomi	J	F	F	9	7		
JFG00	Lukking av bøyleenterostomi uten reseksjon	J	F	G	0	0		
JFG10	Lukking av bøylekolostomi uten reseksjon	J	F	G	1	0		
JFG20	Lukking av enterostomi med reseksjon av fremlagt bøyle	J	F	G	2	0		
JFG23	Lukking av endeenterostomi med anastomose til tynntarm	J	F	G	2	3		
JFG26	Lukking av endeenterostomi med anastomose til colon	J	F	G	2	6		
JFG29	Lukking av endeenterostomi med anastomose til rectum	J	F	G	2	9		
JFG30	Lukking av kolostomi med reseksjon av fremlagt bøyle	J	F	G	3	0		
JFG33	Lukking av endekolostomi med anastomose til colon	J	F	G	3	3		
JFG36	Lukking av endekolostomi med anastomose til rectum	J	F	G	3	6		
JFG40	Revisjon av enterostomi eller kolostomi uten laparotomi	J	F	G	4	0		
JFG50	Laparotomi med revisjon av enterostomi eller kolostomi	J	F	G	5	0		
JFG53	Revisjon av ileoanalt eller ileorektalt reservoar	J	F	G	5	3		
JFG56	Revisjon av koloanalt eller kolorektalt reservoar	J	F	G	5	6		
JFG60	Konvertering av konvensjonell ileostomi til kontinent ileostomi	J	F	G	6	0		
JFG70	Konvertering av kontinent ileostomi til konvensjonell ileostomi	J	F	G	7	0		
JFG73	Eksisjon av ileoanalt eller ileorektalt reservoar	J	F	G	7	3		
JFG76	Eksisjon av kolonreservoar med koloanal eller kolorektal anastomose	J	F	G	7	6		
JFG80	Eksisjon av ileumreservoar med anleggelse av ny kontinent ileostomi	J	F	G	8	0		
JFG83	Eksisjon av kolonreservoar med anleggelse av nytt reservoar	J	F	G	8	3		
JFG86	Eksisjon av ileoanalt eller ileorektalt reservoar med anleggelse av nytt reservoar	J	F	G	8	6		
JFG96	Annen operasjon på tarmstomi eller reservoar	J	F	G	9	6		
JFH00	Total kolektomi og ileorektal anastomose	J	F	H	0	0		
JFH01	Laparoskopisk total kolektomi og ileorektal anastomose	J	F	H	0	1		
JFH10	Total kolektomi og ileostomi	J	F	H	1	0		
JFH11	Laparoskopisk total kolektomi og ileostomi	J	F	H	1	1		
JFH20	Proktokolektomi og ileostomi	J	F	H	2	0		
JFH30	Proktokolektomi og ileoanal anastomose uten ileostomi	J	F	H	3	0		
