Code Type;Year;Code;Code Text;Change from 2012 to 2013?
NCSP;2013;NBJ22;Ekstern fiksasjon av claviculafraktur;
NCSP;2013;NBJ23;Ekstern fiksasjon av scapulafraktur;
NCSP;2013;NBJ31;Osteosyntese av humerusfraktur med bioimplantat;
NCSP;2013;NBJ32;Osteosyntese av claviculafraktur med bioimplantat;
NCSP;2013;NBJ33;Osteosyntese av scapulafraktur med bioimplantat;
NCSP;2013;NBJ41;Osteosyntese av humerusfraktur med metalltrÜd/cerclage/pinne;
NCSP;2013;NBJ42;Osteosyntese av claviculafraktur metalltrÜd/cerclage/pinne;
NCSP;2013;NBJ43;Osteosyntese av scapulafraktur med metalltrÜd/cerclage/pinne;
NCSP;2013;NBJ51;Osteosyntese av humerusfraktur med margnagle;
NCSP;2013;NBJ52;Osteosyntese av claviculafraktur med margnagle;
NCSP;2013;NBJ61;Osteosyntese av humerusfraktur med plate og skruer;
NCSP;2013;NBJ62;Osteosyntese av claviculafraktur med plate og skruer;
NCSP;2013;NBJ63;Osteosyntese av scapulafraktur med plate og skruer;
NCSP;2013;NBJ71;Osteosyntese av humerusfraktur med skruer;
NCSP;2013;NBJ72;Osteosyntese av claviculafraktur med skruer;
NCSP;2013;NBJ73;Osteosyntese av scapulafraktur med skruer;
NCSP;2013;NBJ81;Osteosyntese av humerusfraktur med annet/kombinert materiale;
NCSP;2013;NBJ82;Osteosyntese claviculafraktur med annet/kombinert materiale;
NCSP;2013;NBJ83;Osteosyntese av scapulafraktur med annet/kombinert materiale;
NCSP;2013;NBJ91;Annen operativ bruddbehandling i humerus;
NCSP;2013;NBJ92;Annen operativ bruddbehandling i clavicula;
NCSP;2013;NBJ93;Annen operativ bruddbehandling i scapula;
NCSP;2013;NBK01;Eksisjon av beinfragment i humerus;
NCSP;2013;NBK02;Eksisjon av beinfragment i clavicula;
NCSP;2013;NBK03;Eksisjon av beinfragment i scapula;
NCSP;2013;NBK11;Reseksjon eller eksisjon av humerus;
NCSP;2013;NBK12;Reseksjon eller eksisjon av clavicula;
NCSP;2013;NBK13;Reseksjon eller eksisjon av scapula;
NCSP;2013;NBK21;Fenestrasjon eller oppboring av humerus;
NCSP;2013;NBK22;Fenestrasjon eller oppboring av clavicula;
NCSP;2013;NBK23;Fenestrasjon eller oppboring av scapula;
NCSP;2013;NBK31;Utskraping av cyste i humerus;
NCSP;2013;NBK32;Utskraping av cyste i clavicula;
NCSP;2013;NBK33;Utskraping av cyste i scapula;
NCSP;2013;NBK41;Epifysiodese i humerus;
NCSP;2013;NBK42;Epifysiodese i clavicula;
NCSP;2013;NBK43;Epifysiodese i scapula;
NCSP;2013;NBK51;Osteotomi i humerus med aksekorreksjon/rotasjon/forskyvning;
NCSP;2013;NBK52;Osteotomi i clavicula aksekorreksjon/rotasjon/forskyvning;
NCSP;2013;NBK53;Osteotomi i scapula med aksekorreksjon/rotasjon/forskyvning;
NCSP;2013;NBK61;Osteotomi i humerus med forkorting eller forlengelse;
NCSP;2013;NBK62;Osteotomi i clavicula med forkorting eller forlengelse;
NCSP;2013;NBK63;Osteotomi i scapula med forkorting eller forlengelse;
NCSP;2013;NBK71;Beintransportoperasjon i humerus;
NCSP;2013;NBK72;Beintransportoperasjon i clavicula;
NCSP;2013;NBK73;Beintransportoperasjon i scapula;
NCSP;2013;NBK81;Epifysedistraksjon pÜ humerus;
NCSP;2013;NBK91;Annen operasjon pÜ bein i humerus;
NCSP;2013;NBK92;Annen operasjon pÜ bein i clavicula;
NCSP;2013;NBK93;Annen operasjon pÜ bein i scapula;
NCSP;2013;NBL09;Lõsning av muskel i skulder eller overarm;
NCSP;2013;NBL19;Sutur eller rekonstruksjon av muskel i skulder eller overarm;
NCSP;2013;NBL29;Transposisjon av muskel i skulder eller overarm;
NCSP;2013;NBL39;Myotomi eller tenotomi i skulder eller overarm;
NCSP;2013;NBL49;Sutur eller reinserering av sene i skulder eller overarm;
NCSP;2013;NBL59;Tenolyse eller tenosynovektomi i skulder eller overarm;
NCSP;2013;NBL69;Tenodese/forkorting/forlengelse av sene i skulder/overarm;
NCSP;2013;NBL79;Eksisjon av muskel eller sene i skulder eller overarm;
NCSP;2013;NBL89;Transposisjon av sene i skulder eller overarm;
NCSP;2013;NBL99;Annen operasjon pÜ muskel eller sene i skulder eller overarm;
NCSP;2013;NBM09;Fasciotomi i skulder eller overarm;
NCSP;2013;NBM19;Reseksjon eller eksisjon av fascie i skulder eller overarm;
NCSP;2013;NBM29;Sutur av fascie i skulder eller overarm;
NCSP;2013;NBM79;Eksisjon av bursa i skulder eller overarm;
NCSP;2013;NBM99;Annen operasjon pÜ fascie/ganglion/bursa i skulder/overarm;
NCSP;2013;NBN09;Autotransplantasjon av bein til skulder eller overarm;
NCSP;2013;NBN19;Allotransplantasjon av bein til skulder eller overarm;
NCSP;2013;NBN29;Xenotransplantasjon av bein til skulder eller overarm;
NCSP;2013;NBN39;Transplantasjon av sene til skulder eller overarm;
NCSP;2013;NBN49;Transplantasjon av brusk/periost/fascie til skulder/overarm;
NCSP;2013;NBN99;Annen transplantasjon til skulder eller overarm;
NCSP;2013;NBP29;Replantasjon av overekstremitet ovenfor albuen;
NCSP;2013;NBQ01;Intertorakoskapulër amputasjon;
NCSP;2013;NBQ02;Humeroskapulër amputasjon;
NCSP;2013;NBQ03;Amputasjon eller eksartikulasjon i overarm eller skulder;
NCSP;2013;NBQ09;Annen amputasjon eller eksartikulasjon i skulder/overarm;
NCSP;2013;NBQ29;Revisjon amputasjons/eksartikulasjonsstump skulder/overarm;
NCSP;2013;NBQ39;Anleggelse av benforankret transdermalt implantat i humerus;
NCSP;2013;NBQ49;Anleggelse av amputasjonsstumpformende implantat i humerus;
NCSP;2013;NBQ99;Annen amputasjon eller tilhõrende op i skulder eller overarm;
NCSP;2013;NBR09;Reseksjon av blõtdelstumor i skulder eller overarm;
NCSP;2013;NBR19;Marginal eksisjon av blõtdelstumor i skulder eller overarm;
NCSP;2013;NBR29;Vid eksisjon av blõtdelstumor i skulder eller overarm;
NCSP;2013;NBR39;Kompartmentell eksisjon av blõtdelstumor i skulder/overarm;
NCSP;2013;NBR49;Reseksjon av bein- eller brusktumor i skulder eller overarm;
NCSP;2013;NBR59;Marginal eksisjon av bein/brusktumor i skulder eller overarm;
NCSP;2013;NBR69;Vid eksisjon av bein/brusktumor i skulder eller overarm;
NCSP;2013;NBR79;Kompartmentell eksisjon av bein/brusktumor i skulder/overarm;
NCSP;2013;NBR89;Total eksisjon av humerus med implantasjon av protese;
NCSP;2013;NBR99;Annen operasjon for tumor i skulder eller overarm;
NCSP;2013;NBS09;Incisjon/revisjon ved infeksjon i sene i skulder/overarm;
NCSP;2013;NBS19;Incisjon og revisjon ved infeksjon i skulderledd;
NCSP;2013;NBS29;Incisjon/revisjon ved infeksjon i bein i skulder/overarm;
NCSP;2013;NBS39;Incisjon/revisjon/terap subst v seneinfek i skulder/overarm;
NCSP;2013;NBS49;Incisjon/revisjon/terap subst ved infeksjon i skulderledd;
NCSP;2013;NBS59;Incisjon/revisjon/terap subst v beininfek i skulder/overarm;
NCSP;2013;NBS99;Annen op for infeksjon i sene/ledd/bein i skulder/overarm;
NCSP;2013;NBT09;Fjerning av fremmedlegeme fra vev i skulder eller overarm;
NCSP;2013;NBT19;Mobilisering av humeroscapularledd;
NCSP;2013;NBT39;Korrek deformitet i skulder/overarm med muskel/sene/ligament;
NCSP;2013;NBT49;Korrek deformitet i skulder/overarm ekstern/intern fiksasjon;
NCSP;2013;NBT99;Annen operasjon pÜ skulder eller overarm;
NCSP;2013;NBU01;Fjerning av proksimal delprotese fra humeroscapularledd;
NCSP;2013;NBU02;Fjerning av distal delprotese fra humeroscapularledd;
NCSP;2013;NBU10;Fjerning av totalprotese fra humeroscapularledd;
NCSP;2013;NBU11;Fjerning av proks del totalprotese fra humeroscapularledd;
NCSP;2013;NBU12;Fjerning av dist del totalprotese fra humeroscapularledd;
NCSP;2013;NBU39;Fjerning av eksternt fiksasjonsutstyr fra skulder/overarm;
NCSP;2013;NBU49;Fjerning av osteosyntesemateriale fra skulder eller overarm;
NCSP;2013;NBU69;Fjerning av ligamentprotese fra skulder eller overarm;
NCSP;2013;NBU89;Fjerning av terap substans etter infekbeh i skulder/overarm;
NCSP;2013;NBU99;Fjerning av annet implantat fra skulder eller overarm;
NCSP;2013;NBW49;Reoperasjon for sÜrruptur e inngrep pÜ skulder eller overarm;
NCSP;2013;NBW59;Reoperasjon for overfl infeksjon e/ inngrep skulder/overarm;
NCSP;2013;NBW69;Reoperasjon for dyp infeksjon i skulder eller overarm;
NCSP;2013;NBW79;Reoperasjon for overfl blõdning e/ inngrep skulder/overarm;
NCSP;2013;NBW89;Reoperasjon for dyp blõdning i skulder eller overarm;
NCSP;2013;NBW99;Annen reoperasjon pÜ skulder eller overarm;
NCSP;2013;NCA00;Perkutan eksplorasjon av blõtdeler i albue eller underarm;
NCSP;2013;NCA02;èpen eksplorasjon av blõtdeler i albue eller underarm;
NCSP;2013;NCA10;Perkutan eksplorasjon av ledd i albue eller underarm;
NCSP;2013;NCA11;Artroskopi i albueledd;
NCSP;2013;NCA12;Artrotomi i albueledd;
NCSP;2013;NCA20;Perkutan biopsi av blõtdeler/ledd i albue eller underarm;
NCSP;2013;NCA21;Endoskopisk biopsi av blõtdeler/ledd i albue eller underarm;
NCSP;2013;NCA22;èpen biopsi av blõtdeler eller ledd i albue eller underarm;
NCSP;2013;NCA30;Perkutan biopsi av bein i albue eller underarm;
NCSP;2013;NCA32;èpen biopsi av bein i albue eller underarm;
NCSP;2013;NCB01;Implant proks primër delprotese i albueledd uten sement;
NCSP;2013;NCB02;Implant dist primër delprotese i albueledd uten sement;
NCSP;2013;NCB04;Impl 2 dist/1 proks+1 dist prim delprotes albueledd u/sement;
NCSP;2013;NCB11;Implant proks primër delprotese i albueledd med sement;
NCSP;2013;NCB12;Implant dist primër delprotese i albueledd med sement;
NCSP;2013;NCB14;Impl 2 dist/1 proks+1 dist prim delprotes albueledd m/sement;
NCSP;2013;NCB20;Implantasjon av primër totalprotese i albueledd uten sement;
NCSP;2013;NCB30;Implantasjon av primër totalprotese albueledd hybrid teknikk;
NCSP;2013;NCB40;Implantasjon av primër totalprotese i albueledd med sement;
NCSP;2013;NCB59;Implantasjon av primër interposisjonsprotese i albueledd;
NCSP;2013;NCB99;Annen implantasjon av primër protese i albueledd;
NCSP;2013;NCC01;Implant proks sekundër delprotese i albueledd uten sement;
NCSP;2013;NCC02;Implant distal sekundër delprotese i albueledd uten sement;
NCSP;2013;NCC04;Impl 2 dist/1 proks+1 dist sek delprotese albueledd u/sement;
NCSP;2013;NCC11;Implant proksimal sekundër delprotese i albueledd med sement;
NCSP;2013;NCC12;Implant distal sekundër delprotese i albueledd med sement;
NCSP;2013;NCC14;Impl 2 dist/1 proks+1 dist sek delprotese albueledd m/sement;
NCSP;2013;NCC20;Implant av sekundër totalprotese i albueledd uten sement;
NCSP;2013;NCC21;Implant proks del av sekundër totalprotese albue uten sement;
NCSP;2013;NCC22;Implant dist del av sekundër totalprotese albue uten sement;
NCSP;2013;NCC24;Impl 2 dist/1 prox+1 dist del sek totalprot albueld u/sement;
NCSP;2013;NCC30;Implant sekundër totalprotese i albueledd med hybrid teknikk;
NCSP;2013;NCC31;Implant proks del sekund totalprotese i albue hybrid teknikk;
NCSP;2013;NCC32;Implant dist del sekund totalprotese i albue hybrid teknikk;
NCSP;2013;NCC34;Impl 2 dist/1 prox+1 dist del sek totprot albuel hybrid tekn;
NCSP;2013;NCC40;Implantasjon av sekundër totalprotese i albueledd med sement;
NCSP;2013;NCC41;Implant proks del sekundër totalprotese albueledd med sement;
NCSP;2013;NCC42;Implant dist del sekundër totalprotese albueledd med sement;
NCSP;2013;NCC44;Impl 2 dist/1 prox+1 dist del sek totalprot albueld m/sement;
NCSP;2013;NCC59;Implantasjon av sekundër interposisjonsprotese i albueledd;
NCSP;2013;NCC99;Annen implantasjon av sekundër protese i albueledd;
NCSP;2013;NCE01;Endoskopisk incisjon eller sutur av leddkapsel i albue;
NCSP;2013;NCE02;èpen incisjon eller sutur av leddkapsel i albue;
NCSP;2013;NCE11;Endoskopisk deling eller eksisjon av ligament i albue;
NCSP;2013;NCE12;èpen deling eller eksisjon av ligament i albue;
NCSP;2013;NCE21;Endoskopisk sutur eller reinserering av ligament i albue;
NCSP;2013;NCE22;èpen sutur eller reinserering av ligament i albue;
NCSP;2013;NCE32;Transposisjon av ligament i albue;
NCSP;2013;NCE41;Endosk rekonstr ligament/leddkapsel i albue u/ protesemater;
NCSP;2013;NCE42;èpen rekonstr ligament/leddkapsel i albue uten protesemater;
NCSP;2013;NCE59;Rekonstruksjon av ligament i albue med protesemateriale;
NCSP;2013;NCE99;Annen operasjon pÜ leddkapsel eller ligament i albue;
NCSP;2013;NCF01;Endoskopisk total synovektomi i albue;
NCSP;2013;NCF02;èpen total synovektomi i albue;
NCSP;2013;NCF11;Endoskopisk partiell synovektomi i albue;
NCSP;2013;NCF12;èpen partiell synovektomi i albue;
NCSP;2013;NCF21;Endoskopisk fiksasjon av leddflatefragment i albue;
NCSP;2013;NCF22;èpen fiksasjon av leddflatefragment i albue;
NCSP;2013;NCF31;Endoskopisk reseksjon av leddbrusk i albue;
NCSP;2013;NCF32;èpen reseksjon av leddbrusk i albue;
NCSP;2013;NCF91;Annen endoskopisk op pÜ synovialhinne/leddflate i albue;
NCSP;2013;NCF92;Annen Üpen operasjon pÜ synovialhinne/leddflate i albue;
NCSP;2013;NCG09;Eksisjonsartroplastikk i albueledd;
NCSP;2013;NCG19;Interposisjonsartroplastikk i albueledd;
NCSP;2013;NCG29;Annen artroplastikk uten protese i albueledd;
NCSP;2013;NCG39;Artrodese i albueledd uten fiksasjon;
NCSP;2013;NCG49;Artrodese i albueledd med intern fiksasjon;
NCSP;2013;NCG59;Artrodese i albueledd med ekstern fiksasjon;
NCSP;2013;NCG99;Annen eksisjon, rekonstruksjon eller artrodese i albueledd;
NCSP;2013;NCH00;Lukket reposisjon av albueluksasjon;
NCSP;2013;NCH02;èpen reposisjon av albueluksasjon;
NCSP;2013;NCH20;Lukket reposisjon av proteseluksasjon i albueledd;
NCSP;2013;NCH22;èpen reposisjon av proteseluksasjon i albueledd;
NCSP;2013;NCH31;Endoskopisk adheranselõsning i albueledd;
NCSP;2013;NCH32;èpen adheranselõsning i albueledd;
NCSP;2013;NCH41;Endoskopisk fjerning av fremmed/fritt legeme fra albueledd;
NCSP;2013;NCH42;èpen fjerning av fremmed eller fritt legeme fra albueledd;
NCSP;2013;NCH51;Endoskopisk eksisjon av eksostose/osteofytt i albueledd;
NCSP;2013;NCH52;èpen eksisjon av eksostose/osteofytt i albueledd;
NCSP;2013;NCH72;Operasjon for habituell albueluksasjon;
NCSP;2013;NCH90;Annen perkutan operasjon pÜ albueledd;
NCSP;2013;NCH91;Annen endoskopisk operasjon pÜ albueledd;
NCSP;2013;NCH92;Annen Üpen operasjon pÜ albueledd;
NCSP;2013;NCJ00;Lukket reposisjon av proksimal ulnafraktur;
NCSP;2013;NCJ01;Lukket reposisjon av skaftfraktur av ulna;
NCSP;2013;NCJ02;Lukket reposisjon av distal ulnafraktur;
NCSP;2013;NCJ03;Lukket reposisjon av proksimal radiusfraktur;
NCSP;2013;NCJ04;Lukket reposisjon av skaftfraktur av radius;
NCSP;2013;NCJ05;Lukket reposisjon av distal radiusfraktur;
NCSP;2013;NCJ06;Lukket reposisjon av skaftfraktur av radius og ulna;
NCSP;2013;NCJ07;Lukket reposisjon av distal fraktur av radius og ulna;
NCSP;2013;NCJ08;Lukket reposisjon av annen fraktur av ulna eller radius;
NCSP;2013;NCJ10;èpen reposisjon av proksimal ulnafraktur;
NCSP;2013;NCJ11;èpen reposisjon av skaftfraktur av ulna;
NCSP;2013;NCJ12;èpen reposisjon av distal ulnafraktur;
NCSP;2013;NCJ13;èpen reposisjon av proksimal radiusfraktur;
NCSP;2013;NCJ14;èpen reposisjon av skaftfraktur av radius;
NCSP;2013;NCJ15;èpen reposisjon av distal radiusfraktur;
NCSP;2013;NCJ16;èpen reposisjon av skaftfraktur av radius og ulna;
NCSP;2013;NCJ17;èpen reposisjon av distal fraktur av radius og ulna;
NCSP;2013;NCJ18;èpen reposisjon av annen fraktur av ulna eller radius;
NCSP;2013;NCJ20;Ekstern fiksasjon av proksimal ulnafraktur;
NCSP;2013;NCJ21;Ekstern fiksasjon av skaftfraktur av ulna;
NCSP;2013;NCJ22;Ekstern fiksasjon av distal ulnafraktur;
NCSP;2013;NCJ23;Ekstern fiksasjon av proksimal radiusfraktur;
NCSP;2013;NCJ24;Ekstern fiksasjon av skaftfraktur av radius;
NCSP;2013;NCJ25;Ekstern fiksasjon av distal radiusfraktur;
NCSP;2013;NCJ26;Ekstern fiksasjon av skaftfraktur av radius og ulna;
NCSP;2013;NCJ27;Ekstern fiksasjon av distal fraktur av radius og ulna;
NCSP;2013;NCJ28;Ekstern fiksasjon av annen fraktur av ulna eller radius;
NCSP;2013;NCJ30;Osteosyntese proksimal ulnafraktur av med bioimplantat;
NCSP;2013;NCJ31;Osteosyntese av skaftfraktur av ulna med bioimplantat;
NCSP;2013;NCJ32;Osteosyntese av distal ulnafraktur med bioimplantat;
NCSP;2013;NCJ33;Osteosyntese av proksimal radiusfraktur med bioimplantat;
NCSP;2013;NCJ34;Osteosyntese av skaftfraktur av radius med bioimplantat;
NCSP;2013;NCJ35;Osteosyntese av distal radiusfraktur med bioimplantat;
NCSP;2013;NCJ36;Osteosyntese skaftfraktur av radius og ulna med bioimplantat;
NCSP;2013;NCJ37;Osteosyntese distal fraktur radius og ulna med bioimplantat;
NCSP;2013;NCJ38;Osteosyntese annen fraktur ulna el radius med bioimplantat;
NCSP;2013;NCJ40;Osteosyntese proks ulnafraktur med metalltrÜd/cerclage/pinne;
NCSP;2013;NCJ41;Osteosyntese skaftfraktur ulna med metalltrÜd/cerclage/pinne;
NCSP;2013;NCJ42;Osteosyntese dist ulnafraktur med metalltrÜd/cerclage/pinne;
NCSP;2013;NCJ43;Osteosyntese proks radiusfrakt med metalltrÜd/cerclage/pinne;
NCSP;2013;NCJ44;Osteosynt radius skaftfraktur med metalltrÜd/cerclage/pinne;
NCSP;2013;NCJ45;Osteosynt distal radiusfraktur med metalltrÜd/cerclage/pinne;
NCSP;2013;NCJ46;Osteosynt skaftfrak radius og ulna metalltrÜd/cerclage/pinne;
NCSP;2013;NCJ47;Osteosynt dist fr radius og ulna metalltrÜd/cerclage/pinne;
NCSP;2013;NCJ48;Osteosynt annen fr ulna el radius metalltrÜd/cerclage/pinne;
NCSP;2013;NCJ50;Osteosyntese av proksimal ulnafraktur med margnagle;
NCSP;2013;NCJ51;Osteosyntese av skaftfraktur av ulna med margnagle;
NCSP;2013;NCJ52;Osteosyntese av distal ulnafraktur med margnagle;
NCSP;2013;NCJ53;Osteosyntese av proksimal radiusfraktur med margnagle;
NCSP;2013;NCJ54;Osteosyntese av skaftfraktur av radius med margnagle;
NCSP;2013;NCJ55;Osteosyntese av distal radiusfraktur med margnagle;
NCSP;2013;NCJ56;Osteosyntese av skaftfraktur av radius og ulna med margnagle;
NCSP;2013;NCJ57;Osteosyntese distal fraktur av radius og ulna med margnagle;
NCSP;2013;NCJ58;Osteosyntese annen fraktur radius eller ulna med margnagle;
NCSP;2013;NCJ60;Osteosyntese proksimal ulnafraktur av med plate og skruer;
NCSP;2013;NCJ61;Osteosyntese skaftfraktur av ulna av med plate og skruer;
NCSP;2013;NCJ62;Osteosyntese av distal ulnafraktur med plate og skruer;
NCSP;2013;NCJ63;Osteosyntese av proksimal radiusfraktur med plate og skruer;
NCSP;2013;NCJ64;Osteosyntese av skaftfraktur av radius med plate og skruer;
NCSP;2013;NCJ65;Osteosyntese av distal radiusfraktur med plate og skruer;
NCSP;2013;NCJ66;Osteosyntese skaftfraktur radius og ulna med plate og skruer;
NCSP;2013;NCJ67;Osteosyntese distal fraktur radius og ulna med plate/skruer;
NCSP;2013;NCJ68;Osteosyntese annen frakt radius eller ulna med plate/skruer;
NCSP;2013;NCJ70;Osteosyntese av proksimal ulnafraktur med skruer;
NCSP;2013;NCJ71;Osteosyntese av skaftfraktur av ulna med skruer;
NCSP;2013;NCJ72;Osteosyntese av distal ulnafraktur med skruer;
NCSP;2013;NCJ73;Osteosyntese av proksimal radiusfraktur med skruer;
NCSP;2013;NCJ74;Osteosyntese av skaftfraktur av radius med skruer;
NCSP;2013;NCJ75;Osteosyntese av distal radiusfraktur med skruer;
NCSP;2013;NCJ76;Osteosyntese av skaftfraktur av radius og ulna med skruer;
NCSP;2013;NCJ77;Osteosyntese av distal fraktur av radius og ulna med skruer;
NCSP;2013;NCJ78;Osteosyntese annen fraktur av radius eller ulna med skruer;
NCSP;2013;NCJ80;Osteosyntese proksimal ulnafraktur med annet/komb materiale;
NCSP;2013;NCJ81;Osteosyntese skaftfraktur av ulna med annet/komb materiale;
NCSP;2013;NCJ82;Osteosyntese av distal ulnafraktur med annet/komb materiale;
NCSP;2013;NCJ83;Osteosyntese proksimal radiusfrakt med annet/komb materiale;
NCSP;2013;NCJ84;Osteosyntese skaftfraktur radius med annet/komb materiale;
NCSP;2013;NCJ85;Osteosyntese distal radiusfraktur med annet/komb materiale;
NCSP;2013;NCJ86;Osteosynt skaftfrakt radius og ulna med annet/komb materiale;
NCSP;2013;NCJ87;Osteosynt dist frakt radius og ulna med annet/komb materiale;
NCSP;2013;NCJ88;Osteosynt annen frakt radius eller ulna annet/komb materiale;
NCSP;2013;NCJ90;Annen osteosyntese av proksimal ulnafraktur;
NCSP;2013;NCJ91;Annen osteosyntese av skaftfraktur av ulna;
NCSP;2013;NCJ92;Annen osteosyntese av distal ulnafraktur;
NCSP;2013;NCJ93;Annen osteosyntese av proksimal radiusfraktur;
NCSP;2013;NCJ94;Annen osteosyntese av skaftfraktur av radius;
NCSP;2013;NCJ95;Annen osteosyntese av distal radiusfraktur;
NCSP;2013;NCJ96;Annen osteosyntese av skaftfraktur av radius og ulna;
NCSP;2013;NCJ97;Annen osteosyntese av distal fraktur av radius og ulna;
NCSP;2013;NCJ98;Annen osteosyntese av annen fraktur av ulna eller radius;
NCSP;2013;NCK00;Eksisjon av beinfragment i proksimale ulna;
NCSP;2013;NCK01;Eksisjon av beinfragment i skaftdelen av ulna;
NCSP;2013;NCK02;Eksisjon av beinfragment i distale ulna;
NCSP;2013;NCK03;Eksisjon av beinfragment i proksimale radius;
NCSP;2013;NCK04;Eksisjon av beinfragment i skaftdelen av radius;
NCSP;2013;NCK05;Eksisjon av beinfragment i distale radius;
NCSP;2013;NCK06;Eksisjon av beinfragment i skaftdelen av ulna og radius;
NCSP;2013;NCK07;Eksisjon av beinfragment i distale radius og ulna;
NCSP;2013;NCK08;Eksisjon av beinfragment i annen del av ulna eller radius;
NCSP;2013;NCK10;Reseksjon eller eksisjon av proksimale ulna;
NCSP;2013;NCK11;Reseksjon eller eksisjon av skaftdelen av ulna;
NCSP;2013;NCK12;Reseksjon eller eksisjon av distale ulna;
NCSP;2013;NCK13;Reseksjon eller eksisjon av proksimale radius;
NCSP;2013;NCK14;Reseksjon eller eksisjon av skaftdelen av radius;
NCSP;2013;NCK15;Reseksjon eller eksisjon av distale radius;
NCSP;2013;NCK16;Reseksjon eller eksisjon av skaftdelen av ulna og radius;
NCSP;2013;NCK17;Reseksjon eller eksisjon av distale radius og ulna;
NCSP;2013;NCK18;Reseksjon eller eksisjon av annen del av ulna eller radius;
NCSP;2013;NCK20;Fenestrasjon eller oppboring av proksimale ulna;
NCSP;2013;NCK21;Fenestrasjon eller oppboring av skaftdelen av ulna;
